ano,turno,sigla_uf,id_municipio,id_municipio_tse,zona,secao,tipo_secao_agregada,numero,nome,tipo,endereco,bairro,cep,telefone,latitude,longitude,situacao,situacao_zona,situacao_secao,situacao_localidade,situacao_secao_acessibilidade,quantidade_eleitores,quantidade_eleitores_eleicao
2022,2,PB,2507507,20516,70,520,principal,1848,ESC.ESTADUAL DE ENSINO FUND. PROF.JOSE BATISTA DE MELO,convencional,RUA MANUEL ANGELO DE OLIVEIRA S/N,MANGABEIRA VII,58000000,,-7.1643595,-34.83143351,bloqueado,ativo,ativo,ativo,sem acessibilidade,396,396
2022,1,PB,2507507,20516,70,383,principal,1848,ESC.ESTADUAL DE ENSINO FUND. PROF.JOSE BATISTA DE MELO,convencional,RUA MANUEL ANGELO DE OLIVEIRA S/N,MANGABEIRA VII,58000000,,-7.1643595,-34.83143351,bloqueado,ativo,ativo,ativo,com acessibilidade,400,400
2022,1,PB,2507507,20516,70,440,principal,1848,ESC.ESTADUAL DE ENSINO FUND. PROF.JOSE BATISTA DE MELO,convencional,RUA MANUEL ANGELO DE OLIVEIRA S/N,MANGABEIRA VII,58000000,,-7.1643595,-34.83143351,bloqueado,ativo,ativo,ativo,sem acessibilidade,388,385
2022,2,PB,2507507,20516,70,383,principal,1848,ESC.ESTADUAL DE ENSINO FUND. PROF.JOSE BATISTA DE MELO,convencional,RUA MANUEL ANGELO DE OLIVEIRA S/N,MANGABEIRA VII,58000000,,-7.1643595,-34.83143351,bloqueado,ativo,ativo,ativo,com acessibilidade,400,400
2022,2,PB,2507507,20516,70,453,principal,1848,ESC.ESTADUAL DE ENSINO FUND. PROF.JOSE BATISTA DE MELO,convencional,RUA MANUEL ANGELO DE OLIVEIRA S/N,MANGABEIRA VII,58000000,,-7.1643595,-34.83143351,bloqueado,ativo,ativo,ativo,sem acessibilidade,391,389
2022,2,PB,2507507,20516,70,431,principal,1848,ESC.ESTADUAL DE ENSINO FUND. PROF.JOSE BATISTA DE MELO,convencional,RUA MANUEL ANGELO DE OLIVEIRA S/N,MANGABEIRA VII,58000000,,-7.1643595,-34.83143351,bloqueado,ativo,ativo,ativo,sem acessibilidade,391,389
2022,1,PB,2507507,20516,70,431,principal,1848,ESC.ESTADUAL DE ENSINO FUND. PROF.JOSE BATISTA DE MELO,convencional,RUA MANUEL ANGELO DE OLIVEIRA S/N,MANGABEIRA VII,58000000,,-7.1643595,-34.83143351,bloqueado,ativo,ativo,ativo,sem acessibilidade,391,388
2022,1,PB,2507507,20516,70,413,principal,1848,ESC.ESTADUAL DE ENSINO FUND. PROF.JOSE BATISTA DE MELO,convencional,RUA MANUEL ANGELO DE OLIVEIRA S/N,MANGABEIRA VII,58000000,,-7.1643595,-34.83143351,bloqueado,ativo,ativo,ativo,sem acessibilidade,388,385
2022,1,PB,2507507,20516,70,493,principal,1848,ESC.ESTADUAL DE ENSINO FUND. PROF.JOSE BATISTA DE MELO,convencional,RUA MANUEL ANGELO DE OLIVEIRA S/N,MANGABEIRA VII,58000000,,-7.1643595,-34.83143351,bloqueado,ativo,ativo,ativo,sem acessibilidade,390,387
2022,1,PB,2507507,20516,70,464,principal,1848,ESC.ESTADUAL DE ENSINO FUND. PROF.JOSE BATISTA DE MELO,convencional,RUA MANUEL ANGELO DE OLIVEIRA S/N,MANGABEIRA VII,58000000,,-7.1643595,-34.83143351,bloqueado,ativo,ativo,ativo,sem acessibilidade,390,387
2022,1,PB,2507507,20516,70,522,principal,1848,ESC.ESTADUAL DE ENSINO FUND. PROF.JOSE BATISTA DE MELO,convencional,RUA MANUEL ANGELO DE OLIVEIRA S/N,MANGABEIRA VII,58000000,,-7.1643595,-34.83143351,bloqueado,ativo,ativo,ativo,sem acessibilidade,395,395
2022,2,PB,2507507,20516,70,399,principal,1848,ESC.ESTADUAL DE ENSINO FUND. PROF.JOSE BATISTA DE MELO,convencional,RUA MANUEL ANGELO DE OLIVEIRA S/N,MANGABEIRA VII,58000000,,-7.1643595,-34.83143351,bloqueado,ativo,ativo,ativo,sem acessibilidade,392,392
2022,2,PB,2507507,20516,70,440,principal,1848,ESC.ESTADUAL DE ENSINO FUND. PROF.JOSE BATISTA DE MELO,convencional,RUA MANUEL ANGELO DE OLIVEIRA S/N,MANGABEIRA VII,58000000,,-7.1643595,-34.83143351,bloqueado,ativo,ativo,ativo,sem acessibilidade,388,384
2022,1,PB,2507507,20516,70,453,principal,1848,ESC.ESTADUAL DE ENSINO FUND. PROF.JOSE BATISTA DE MELO,convencional,RUA MANUEL ANGELO DE OLIVEIRA S/N,MANGABEIRA VII,58000000,,-7.1643595,-34.83143351,bloqueado,ativo,ativo,ativo,sem acessibilidade,391,389
2022,1,PB,2507507,20516,70,399,principal,1848,ESC.ESTADUAL DE ENSINO FUND. PROF.JOSE BATISTA DE MELO,convencional,RUA MANUEL ANGELO DE OLIVEIRA S/N,MANGABEIRA VII,58000000,,-7.1643595,-34.83143351,bloqueado,ativo,ativo,ativo,sem acessibilidade,392,392
2022,1,PB,2507507,20516,70,525,principal,1848,ESC.ESTADUAL DE ENSINO FUND. PROF.JOSE BATISTA DE MELO,convencional,RUA MANUEL ANGELO DE OLIVEIRA S/N,MANGABEIRA VII,58000000,,-7.1643595,-34.83143351,bloqueado,ativo,ativo,ativo,sem acessibilidade,394,394
2022,2,PB,2507507,20516,70,464,principal,1848,ESC.ESTADUAL DE ENSINO FUND. PROF.JOSE BATISTA DE MELO,convencional,RUA MANUEL ANGELO DE OLIVEIRA S/N,MANGABEIRA VII,58000000,,-7.1643595,-34.83143351,bloqueado,ativo,ativo,ativo,sem acessibilidade,390,387
2022,1,PB,2507507,20516,70,554,principal,1953,ESCOLA ESTADUAL DE 1º GRAU MESTRE SIVUCA,convencional,QUADRA 222 LOTE S/N - CIDADE VERDE,MANGABEIRA VIII,58000000,,-7.17720455,-34.82204604,bloqueado,ativo,ativo,ativo,sem acessibilidade,390,389
2022,1,PB,2507507,20516,70,465,principal,1953,ESCOLA ESTADUAL DE 1º GRAU MESTRE SIVUCA,convencional,QUADRA 222 LOTE S/N - CIDADE VERDE,MANGABEIRA VIII,58000000,,-7.17720455,-34.82204604,bloqueado,ativo,ativo,ativo,sem acessibilidade,388,387
2022,2,PB,2507507,20516,70,498,principal,1953,ESCOLA ESTADUAL DE 1º GRAU MESTRE SIVUCA,convencional,QUADRA 222 LOTE S/N - CIDADE VERDE,MANGABEIRA VIII,58000000,,-7.17720455,-34.82204604,bloqueado,ativo,ativo,ativo,sem acessibilidade,384,384
2022,2,PB,2507507,20516,70,545,principal,1953,ESCOLA ESTADUAL DE 1º GRAU MESTRE SIVUCA,convencional,QUADRA 222 LOTE S/N - CIDADE VERDE,MANGABEIRA VIII,58000000,,-7.17720455,-34.82204604,bloqueado,ativo,ativo,ativo,sem acessibilidade,392,391
2022,2,PB,2507507,20516,70,568,principal,1953,ESCOLA ESTADUAL DE 1º GRAU MESTRE SIVUCA,convencional,QUADRA 222 LOTE S/N - CIDADE VERDE,MANGABEIRA VIII,58000000,,-7.17720455,-34.82204604,bloqueado,ativo,ativo,ativo,sem acessibilidade,387,386
2022,2,PB,2507507,20516,70,465,principal,1953,ESCOLA ESTADUAL DE 1º GRAU MESTRE SIVUCA,convencional,QUADRA 222 LOTE S/N - CIDADE VERDE,MANGABEIRA VIII,58000000,,-7.17720455,-34.82204604,bloqueado,ativo,ativo,ativo,sem acessibilidade,388,387
2022,1,PB,2507507,20516,70,529,principal,1953,ESCOLA ESTADUAL DE 1º GRAU MESTRE SIVUCA,convencional,QUADRA 222 LOTE S/N - CIDADE VERDE,MANGABEIRA VIII,58000000,,-7.17720455,-34.82204604,bloqueado,ativo,ativo,ativo,com acessibilidade,390,389
2022,1,PB,2507507,20516,70,460,principal,1953,ESCOLA ESTADUAL DE 1º GRAU MESTRE SIVUCA,convencional,QUADRA 222 LOTE S/N - CIDADE VERDE,MANGABEIRA VIII,58000000,,-7.17720455,-34.82204604,bloqueado,ativo,ativo,ativo,sem acessibilidade,388,387
2022,2,PB,2507507,20516,70,516,principal,1953,ESCOLA ESTADUAL DE 1º GRAU MESTRE SIVUCA,convencional,QUADRA 222 LOTE S/N - CIDADE VERDE,MANGABEIRA VIII,58000000,,-7.17720455,-34.82204604,bloqueado,ativo,ativo,ativo,sem acessibilidade,389,387
2022,2,PB,2507507,20516,70,477,principal,1953,ESCOLA ESTADUAL DE 1º GRAU MESTRE SIVUCA,convencional,QUADRA 222 LOTE S/N - CIDADE VERDE,MANGABEIRA VIII,58000000,,-7.17720455,-34.82204604,bloqueado,ativo,ativo,ativo,sem acessibilidade,390,389
2022,1,PB,2507507,20516,70,477,principal,1953,ESCOLA ESTADUAL DE 1º GRAU MESTRE SIVUCA,convencional,QUADRA 222 LOTE S/N - CIDADE VERDE,MANGABEIRA VIII,58000000,,-7.17720455,-34.82204604,bloqueado,ativo,ativo,ativo,sem acessibilidade,390,389
2022,2,PB,2507507,20516,70,554,principal,1953,ESCOLA ESTADUAL DE 1º GRAU MESTRE SIVUCA,convencional,QUADRA 222 LOTE S/N - CIDADE VERDE,MANGABEIRA VIII,58000000,,-7.17720455,-34.82204604,bloqueado,ativo,ativo,ativo,sem acessibilidade,390,389
2022,1,PB,2507507,20516,70,498,principal,1953,ESCOLA ESTADUAL DE 1º GRAU MESTRE SIVUCA,convencional,QUADRA 222 LOTE S/N - CIDADE VERDE,MANGABEIRA VIII,58000000,,-7.17720455,-34.82204604,bloqueado,ativo,ativo,ativo,sem acessibilidade,384,384
2022,2,PB,2507507,20516,70,529,principal,1953,ESCOLA ESTADUAL DE 1º GRAU MESTRE SIVUCA,convencional,QUADRA 222 LOTE S/N - CIDADE VERDE,MANGABEIRA VIII,58000000,,-7.17720455,-34.82204604,bloqueado,ativo,ativo,ativo,com acessibilidade,390,389
2022,1,PB,2507507,20516,70,516,principal,1953,ESCOLA ESTADUAL DE 1º GRAU MESTRE SIVUCA,convencional,QUADRA 222 LOTE S/N - CIDADE VERDE,MANGABEIRA VIII,58000000,,-7.17720455,-34.82204604,bloqueado,ativo,ativo,ativo,sem acessibilidade,389,387
2022,1,PB,2507507,20516,70,545,principal,1953,ESCOLA ESTADUAL DE 1º GRAU MESTRE SIVUCA,convencional,QUADRA 222 LOTE S/N - CIDADE VERDE,MANGABEIRA VIII,58000000,,-7.17720455,-34.82204604,bloqueado,ativo,ativo,ativo,sem acessibilidade,392,391
2022,2,PB,2507507,20516,70,460,principal,1953,ESCOLA ESTADUAL DE 1º GRAU MESTRE SIVUCA,convencional,QUADRA 222 LOTE S/N - CIDADE VERDE,MANGABEIRA VIII,58000000,,-7.17720455,-34.82204604,bloqueado,ativo,ativo,ativo,sem acessibilidade,388,387
2022,1,PB,2507507,20516,70,568,principal,1953,ESCOLA ESTADUAL DE 1º GRAU MESTRE SIVUCA,convencional,QUADRA 222 LOTE S/N - CIDADE VERDE,MANGABEIRA VIII,58000000,,-7.17720455,-34.82204604,bloqueado,ativo,ativo,ativo,sem acessibilidade,387,386
2022,2,PB,2507507,20516,70,580,principal,1953,ESCOLA ESTADUAL DE 1º GRAU MESTRE SIVUCA,convencional,QUADRA 222 LOTE S/N - CIDADE VERDE,MANGABEIRA VIII,58000000,,-7.17720455,-34.82204604,bloqueado,ativo,ativo,ativo,sem acessibilidade,392,392
2022,1,PB,2507507,20516,70,580,principal,1953,ESCOLA ESTADUAL DE 1º GRAU MESTRE SIVUCA,convencional,QUADRA 222 LOTE S/N - CIDADE VERDE,MANGABEIRA VIII,58000000,,-7.17720455,-34.82204604,bloqueado,ativo,ativo,ativo,sem acessibilidade,392,392
2022,1,PB,2507507,20516,70,208,principal,1511,ESCOLA ESTADUAL DE 1 GRAU PROF CELESTIN MALZAC,convencional,R PROFESSORA ZENAIDE BRASILINO S/N,VALENTINA DE FIGUEIREDO I,00000000,,-7.19994672,-34.85205009,bloqueado,ativo,ativo,ativo,sem acessibilidade,436,433
2022,2,PB,2507507,20516,70,211,principal,1511,ESCOLA ESTADUAL DE 1 GRAU PROF CELESTIN MALZAC,convencional,R PROFESSORA ZENAIDE BRASILINO S/N,VALENTINA DE FIGUEIREDO I,00000000,,-7.19994672,-34.85205009,bloqueado,ativo,ativo,ativo,sem acessibilidade,445,445
2022,1,PB,2507507,20516,70,650,principal,1511,ESCOLA ESTADUAL DE 1 GRAU PROF CELESTIN MALZAC,convencional,R PROFESSORA ZENAIDE BRASILINO S/N,VALENTINA DE FIGUEIREDO I,00000000,,-7.19994672,-34.85205009,bloqueado,ativo,ativo,ativo,com acessibilidade,365,363
2022,1,PB,2507507,20516,70,352,principal,1511,ESCOLA ESTADUAL DE 1 GRAU PROF CELESTIN MALZAC,convencional,R PROFESSORA ZENAIDE BRASILINO S/N,VALENTINA DE FIGUEIREDO I,00000000,,-7.19994672,-34.85205009,bloqueado,ativo,ativo,ativo,sem acessibilidade,450,449
2022,1,PB,2507507,20516,70,210,principal,1511,ESCOLA ESTADUAL DE 1 GRAU PROF CELESTIN MALZAC,convencional,R PROFESSORA ZENAIDE BRASILINO S/N,VALENTINA DE FIGUEIREDO I,00000000,,-7.19994672,-34.85205009,bloqueado,ativo,ativo,ativo,sem acessibilidade,436,434
2022,1,PB,2507507,20516,70,316,principal,1511,ESCOLA ESTADUAL DE 1 GRAU PROF CELESTIN MALZAC,convencional,R PROFESSORA ZENAIDE BRASILINO S/N,VALENTINA DE FIGUEIREDO I,00000000,,-7.19994672,-34.85205009,bloqueado,ativo,ativo,ativo,sem acessibilidade,447,444
2022,2,PB,2507507,20516,70,209,principal,1511,ESCOLA ESTADUAL DE 1 GRAU PROF CELESTIN MALZAC,convencional,R PROFESSORA ZENAIDE BRASILINO S/N,VALENTINA DE FIGUEIREDO I,00000000,,-7.19994672,-34.85205009,bloqueado,ativo,ativo,ativo,sem acessibilidade,441,439
2022,1,PB,2507507,20516,70,634,principal,1511,ESCOLA ESTADUAL DE 1 GRAU PROF CELESTIN MALZAC,convencional,R PROFESSORA ZENAIDE BRASILINO S/N,VALENTINA DE FIGUEIREDO I,00000000,,-7.19994672,-34.85205009,bloqueado,ativo,ativo,ativo,sem acessibilidade,426,426
2022,1,PB,2507507,20516,70,211,principal,1511,ESCOLA ESTADUAL DE 1 GRAU PROF CELESTIN MALZAC,convencional,R PROFESSORA ZENAIDE BRASILINO S/N,VALENTINA DE FIGUEIREDO I,00000000,,-7.19994672,-34.85205009,bloqueado,ativo,ativo,ativo,sem acessibilidade,445,445
2022,2,PB,2507507,20516,70,634,principal,1511,ESCOLA ESTADUAL DE 1 GRAU PROF CELESTIN MALZAC,convencional,R PROFESSORA ZENAIDE BRASILINO S/N,VALENTINA DE FIGUEIREDO I,00000000,,-7.19994672,-34.85205009,bloqueado,ativo,ativo,ativo,sem acessibilidade,426,426
2022,2,PB,2507507,20516,70,352,principal,1511,ESCOLA ESTADUAL DE 1 GRAU PROF CELESTIN MALZAC,convencional,R PROFESSORA ZENAIDE BRASILINO S/N,VALENTINA DE FIGUEIREDO I,00000000,,-7.19994672,-34.85205009,bloqueado,ativo,ativo,ativo,sem acessibilidade,450,449
2022,2,PB,2507507,20516,70,650,principal,1511,ESCOLA ESTADUAL DE 1 GRAU PROF CELESTIN MALZAC,convencional,R PROFESSORA ZENAIDE BRASILINO S/N,VALENTINA DE FIGUEIREDO I,00000000,,-7.19994672,-34.85205009,bloqueado,ativo,ativo,ativo,com acessibilidade,365,363
2022,2,PB,2507507,20516,70,210,principal,1511,ESCOLA ESTADUAL DE 1 GRAU PROF CELESTIN MALZAC,convencional,R PROFESSORA ZENAIDE BRASILINO S/N,VALENTINA DE FIGUEIREDO I,00000000,,-7.19994672,-34.85205009,bloqueado,ativo,ativo,ativo,sem acessibilidade,436,434
2022,2,PB,2507507,20516,70,208,principal,1511,ESCOLA ESTADUAL DE 1 GRAU PROF CELESTIN MALZAC,convencional,R PROFESSORA ZENAIDE BRASILINO S/N,VALENTINA DE FIGUEIREDO I,00000000,,-7.19994672,-34.85205009,bloqueado,ativo,ativo,ativo,sem acessibilidade,436,433
2022,1,PB,2507507,20516,70,209,principal,1511,ESCOLA ESTADUAL DE 1 GRAU PROF CELESTIN MALZAC,convencional,R PROFESSORA ZENAIDE BRASILINO S/N,VALENTINA DE FIGUEIREDO I,00000000,,-7.19994672,-34.85205009,bloqueado,ativo,ativo,ativo,sem acessibilidade,441,439
2022,2,PB,2507507,20516,70,316,principal,1511,ESCOLA ESTADUAL DE 1 GRAU PROF CELESTIN MALZAC,convencional,R PROFESSORA ZENAIDE BRASILINO S/N,VALENTINA DE FIGUEIREDO I,00000000,,-7.19994672,-34.85205009,bloqueado,ativo,ativo,ativo,sem acessibilidade,447,444
2022,2,PB,2507507,20516,70,499,principal,1970,FUNDAÇÃO BRADESCO,convencional,"R. MARIÂNGELA LUCENA PEIXOTO, 683",VALENTINA DE FIGUEIREDO I,58063300,32378431,-7.20027904,-34.84840018,ativo,ativo,ativo,ativo,sem acessibilidade,394,394
2022,2,PB,2507507,20516,70,552,principal,1970,FUNDAÇÃO BRADESCO,convencional,"R. MARIÂNGELA LUCENA PEIXOTO, 683",VALENTINA DE FIGUEIREDO I,58063300,32378431,-7.20027904,-34.84840018,ativo,ativo,ativo,ativo,sem acessibilidade,393,392
2022,2,PB,2507507,20516,70,530,principal,1970,FUNDAÇÃO BRADESCO,convencional,"R. MARIÂNGELA LUCENA PEIXOTO, 683",VALENTINA DE FIGUEIREDO I,58063300,32378431,-7.20027904,-34.84840018,ativo,ativo,ativo,ativo,sem acessibilidade,385,380
2022,1,PB,2507507,20516,70,558,principal,1970,FUNDAÇÃO BRADESCO,convencional,"R. MARIÂNGELA LUCENA PEIXOTO, 683",VALENTINA DE FIGUEIREDO I,58063300,32378431,-7.20027904,-34.84840018,ativo,ativo,ativo,ativo,sem acessibilidade,391,391
2022,1,PB,2507507,20516,70,495,principal,1970,FUNDAÇÃO BRADESCO,convencional,"R. MARIÂNGELA LUCENA PEIXOTO, 683",VALENTINA DE FIGUEIREDO I,58063300,32378431,-7.20027904,-34.84840018,ativo,ativo,ativo,ativo,sem acessibilidade,394,393
2022,2,PB,2507507,20516,70,598,principal,1970,FUNDAÇÃO BRADESCO,convencional,"R. MARIÂNGELA LUCENA PEIXOTO, 683",VALENTINA DE FIGUEIREDO I,58063300,32378431,-7.20027904,-34.84840018,ativo,ativo,ativo,ativo,sem acessibilidade,391,390
2022,2,PB,2507507,20516,70,544,principal,1970,FUNDAÇÃO BRADESCO,convencional,"R. MARIÂNGELA LUCENA PEIXOTO, 683",VALENTINA DE FIGUEIREDO I,58063300,32378431,-7.20027904,-34.84840018,ativo,ativo,ativo,ativo,sem acessibilidade,391,390
2022,1,PB,2507507,20516,70,598,principal,1970,FUNDAÇÃO BRADESCO,convencional,"R. MARIÂNGELA LUCENA PEIXOTO, 683",VALENTINA DE FIGUEIREDO I,58063300,32378431,-7.20027904,-34.84840018,ativo,ativo,ativo,ativo,sem acessibilidade,391,390
2022,2,PB,2507507,20516,70,478,principal,1970,FUNDAÇÃO BRADESCO,convencional,"R. MARIÂNGELA LUCENA PEIXOTO, 683",VALENTINA DE FIGUEIREDO I,58063300,32378431,-7.20027904,-34.84840018,ativo,ativo,ativo,ativo,sem acessibilidade,385,385
2022,1,PB,2507507,20516,70,544,principal,1970,FUNDAÇÃO BRADESCO,convencional,"R. MARIÂNGELA LUCENA PEIXOTO, 683",VALENTINA DE FIGUEIREDO I,58063300,32378431,-7.20027904,-34.84840018,ativo,ativo,ativo,ativo,sem acessibilidade,391,390
2022,2,PB,2507507,20516,70,661,principal,1970,FUNDAÇÃO BRADESCO,convencional,"R. MARIÂNGELA LUCENA PEIXOTO, 683",VALENTINA DE FIGUEIREDO I,58063300,32378431,-7.20027904,-34.84840018,ativo,ativo,ativo,ativo,sem acessibilidade,395,394
2022,1,PB,2507507,20516,70,496,principal,1970,FUNDAÇÃO BRADESCO,convencional,"R. MARIÂNGELA LUCENA PEIXOTO, 683",VALENTINA DE FIGUEIREDO I,58063300,32378431,-7.20027904,-34.84840018,ativo,ativo,ativo,ativo,com acessibilidade,411,410
2022,2,PB,2507507,20516,70,624,principal,1970,FUNDAÇÃO BRADESCO,convencional,"R. MARIÂNGELA LUCENA PEIXOTO, 683",VALENTINA DE FIGUEIREDO I,58063300,32378431,-7.20027904,-34.84840018,ativo,ativo,ativo,ativo,sem acessibilidade,384,383
2022,1,PB,2507507,20516,70,530,principal,1970,FUNDAÇÃO BRADESCO,convencional,"R. MARIÂNGELA LUCENA PEIXOTO, 683",VALENTINA DE FIGUEIREDO I,58063300,32378431,-7.20027904,-34.84840018,ativo,ativo,ativo,ativo,sem acessibilidade,385,380
2022,1,PB,2507507,20516,70,478,principal,1970,FUNDAÇÃO BRADESCO,convencional,"R. MARIÂNGELA LUCENA PEIXOTO, 683",VALENTINA DE FIGUEIREDO I,58063300,32378431,-7.20027904,-34.84840018,ativo,ativo,ativo,ativo,sem acessibilidade,385,386
2022,2,PB,2507507,20516,70,617,principal,1970,FUNDAÇÃO BRADESCO,convencional,"R. MARIÂNGELA LUCENA PEIXOTO, 683",VALENTINA DE FIGUEIREDO I,58063300,32378431,-7.20027904,-34.84840018,ativo,ativo,ativo,ativo,sem acessibilidade,391,391
2022,1,PB,2507507,20516,70,552,principal,1970,FUNDAÇÃO BRADESCO,convencional,"R. MARIÂNGELA LUCENA PEIXOTO, 683",VALENTINA DE FIGUEIREDO I,58063300,32378431,-7.20027904,-34.84840018,ativo,ativo,ativo,ativo,sem acessibilidade,393,392
2022,1,PB,2507507,20516,70,624,principal,1970,FUNDAÇÃO BRADESCO,convencional,"R. MARIÂNGELA LUCENA PEIXOTO, 683",VALENTINA DE FIGUEIREDO I,58063300,32378431,-7.20027904,-34.84840018,ativo,ativo,ativo,ativo,sem acessibilidade,384,383
2022,1,PB,2507507,20516,70,661,principal,1970,FUNDAÇÃO BRADESCO,convencional,"R. MARIÂNGELA LUCENA PEIXOTO, 683",VALENTINA DE FIGUEIREDO I,58063300,32378431,-7.20027904,-34.84840018,ativo,ativo,ativo,ativo,sem acessibilidade,395,394
2022,1,PB,2507507,20516,70,499,principal,1970,FUNDAÇÃO BRADESCO,convencional,"R. MARIÂNGELA LUCENA PEIXOTO, 683",VALENTINA DE FIGUEIREDO I,58063300,32378431,-7.20027904,-34.84840018,ativo,ativo,ativo,ativo,sem acessibilidade,394,394
2022,1,PB,2507507,20516,70,669,principal,1970,FUNDAÇÃO BRADESCO,convencional,"R. MARIÂNGELA LUCENA PEIXOTO, 683",VALENTINA DE FIGUEIREDO I,58063300,32378431,-7.20027904,-34.84840018,ativo,ativo,ativo,ativo,sem acessibilidade,328,326
2022,2,PB,2507507,20516,70,558,principal,1970,FUNDAÇÃO BRADESCO,convencional,"R. MARIÂNGELA LUCENA PEIXOTO, 683",VALENTINA DE FIGUEIREDO I,58063300,32378431,-7.20027904,-34.84840018,ativo,ativo,ativo,ativo,sem acessibilidade,391,391
2022,2,PB,2507507,20516,70,669,principal,1970,FUNDAÇÃO BRADESCO,convencional,"R. MARIÂNGELA LUCENA PEIXOTO, 683",VALENTINA DE FIGUEIREDO I,58063300,32378431,-7.20027904,-34.84840018,ativo,ativo,ativo,ativo,sem acessibilidade,328,326
2022,2,PB,2507507,20516,70,495,principal,1970,FUNDAÇÃO BRADESCO,convencional,"R. MARIÂNGELA LUCENA PEIXOTO, 683",VALENTINA DE FIGUEIREDO I,58063300,32378431,-7.20027904,-34.84840018,ativo,ativo,ativo,ativo,sem acessibilidade,394,393
2022,2,PB,2507507,20516,70,496,principal,1970,FUNDAÇÃO BRADESCO,convencional,"R. MARIÂNGELA LUCENA PEIXOTO, 683",VALENTINA DE FIGUEIREDO I,58063300,32378431,-7.20027904,-34.84840018,ativo,ativo,ativo,ativo,com acessibilidade,411,410
2022,1,PB,2507507,20516,70,617,principal,1970,FUNDAÇÃO BRADESCO,convencional,"R. MARIÂNGELA LUCENA PEIXOTO, 683",VALENTINA DE FIGUEIREDO I,58063300,32378431,-7.20027904,-34.84840018,ativo,ativo,ativo,ativo,sem acessibilidade,391,392
2022,2,PB,2507507,20516,64,417,principal,1937,ESCOLA ESTADUAL DE 1 GRAU CONEGO FRANCISCO G DE LIMA,convencional,"AVENIDA PETRONIO DE FIGUEIREDO, S/N",ERNESTO GEISEL,58075410,83987705657,-7.1771244,-34.86910415,ativo,ativo,ativo,ativo,com acessibilidade,367,398
2022,1,PB,2507507,20516,64,409,principal,1937,ESCOLA ESTADUAL DE 1 GRAU CONEGO FRANCISCO G DE LIMA,convencional,"AVENIDA PETRONIO DE FIGUEIREDO, S/N",ERNESTO GEISEL,58075410,83987705657,-7.1771244,-34.86910415,ativo,ativo,ativo,ativo,com acessibilidade,364,398
2022,2,PB,2507507,20516,64,416,principal,1937,ESCOLA ESTADUAL DE 1 GRAU CONEGO FRANCISCO G DE LIMA,convencional,"AVENIDA PETRONIO DE FIGUEIREDO, S/N",ERNESTO GEISEL,58075410,83987705657,-7.1771244,-34.86910415,ativo,ativo,ativo,ativo,com acessibilidade,367,397
2022,1,PB,2507507,20516,64,406,principal,1937,ESCOLA ESTADUAL DE 1 GRAU CONEGO FRANCISCO G DE LIMA,convencional,"AVENIDA PETRONIO DE FIGUEIREDO, S/N",ERNESTO GEISEL,58075410,83987705657,-7.1771244,-34.86910415,ativo,ativo,ativo,ativo,sem acessibilidade,367,397
2022,2,PB,2507507,20516,64,412,principal,1937,ESCOLA ESTADUAL DE 1 GRAU CONEGO FRANCISCO G DE LIMA,convencional,"AVENIDA PETRONIO DE FIGUEIREDO, S/N",ERNESTO GEISEL,58075410,83987705657,-7.1771244,-34.86910415,ativo,ativo,ativo,ativo,com acessibilidade,367,399
2022,1,PB,2507507,20516,64,415,principal,1937,ESCOLA ESTADUAL DE 1 GRAU CONEGO FRANCISCO G DE LIMA,convencional,"AVENIDA PETRONIO DE FIGUEIREDO, S/N",ERNESTO GEISEL,58075410,83987705657,-7.1771244,-34.86910415,ativo,ativo,ativo,ativo,com acessibilidade,369,400
2022,2,PB,2507507,20516,64,407,principal,1937,ESCOLA ESTADUAL DE 1 GRAU CONEGO FRANCISCO G DE LIMA,convencional,"AVENIDA PETRONIO DE FIGUEIREDO, S/N",ERNESTO GEISEL,58075410,83987705657,-7.1771244,-34.86910415,ativo,ativo,ativo,ativo,sem acessibilidade,367,400
2022,2,PB,2507507,20516,64,406,principal,1937,ESCOLA ESTADUAL DE 1 GRAU CONEGO FRANCISCO G DE LIMA,convencional,"AVENIDA PETRONIO DE FIGUEIREDO, S/N",ERNESTO GEISEL,58075410,83987705657,-7.1771244,-34.86910415,ativo,ativo,ativo,ativo,sem acessibilidade,367,398
2022,1,PB,2507507,20516,64,408,principal,1937,ESCOLA ESTADUAL DE 1 GRAU CONEGO FRANCISCO G DE LIMA,convencional,"AVENIDA PETRONIO DE FIGUEIREDO, S/N",ERNESTO GEISEL,58075410,83987705657,-7.1771244,-34.86910415,ativo,ativo,ativo,ativo,com acessibilidade,368,400
2022,1,PB,2507507,20516,64,407,principal,1937,ESCOLA ESTADUAL DE 1 GRAU CONEGO FRANCISCO G DE LIMA,convencional,"AVENIDA PETRONIO DE FIGUEIREDO, S/N",ERNESTO GEISEL,58075410,83987705657,-7.1771244,-34.86910415,ativo,ativo,ativo,ativo,sem acessibilidade,367,400
2022,2,PB,2507507,20516,64,410,principal,1937,ESCOLA ESTADUAL DE 1 GRAU CONEGO FRANCISCO G DE LIMA,convencional,"AVENIDA PETRONIO DE FIGUEIREDO, S/N",ERNESTO GEISEL,58075410,83987705657,-7.1771244,-34.86910415,ativo,ativo,ativo,ativo,com acessibilidade,362,399
